FECHA_ENCUESTA;ID_HOGAR;ID_MUNICIPIO;NOM_MUNICIPIO;ID_MACROZONA;NOM_MACROZONA;ID_BARRIO;NOM_BARRIO;ESTRATO_EPM;ID_SIT;NOM_SIT;HOGARES_EN_VIVIENDA;MIEMBROS_HOGAR;MIEMBROS_PRESENTES;TIPO_VIVIENDA;DESC_TIPO_VIVIENDA;VIVIENDA_ES;DESC_VIVIENDA_ES;#CELDAS_PARQUEO;CELDA_PROPIA;CELDA_ALQUILADA;CELDAS_OTRO_TIPO;VEH_EN_HOGAR;TIPO_VEH_1;DES_TIPO_VEH_1;MODELO_VEH_1;MATRICULA_AMVA_VEH_1;DIGITO_PYP_1;TIPO_COMBUSTUBLE_1;DES_TIPO_COMBUSTUBLE_1;TIPO_VEH_2;DESC_TIPO_VEH_2;MODELO_VEH_2;MATRICULA_AMVA_VEH_2;DIGITO_PYP_2;TIPO_COMBUSTUBLE_2;DESC_TIPO_COMBUSTUBLE_2;TIPO_VEH_3;DESC_TIPO_VEH_3;MODELO_VEH_3;MATRICULA_AMVA_VEH_3;DIGITO_PYP_3;TIPO_COMBUSTUBLE_3;DESC_TIPO_COMBUSTUBLE_3;TIPO_VEH_4;DESC_TIPO_VEH_4;MODELO_VEH_4;MATRICULA_AMVA_VEH_4;DIGITO_PYP_4;TIPO_COMBUSTUBLE_4;DESC_TIPO_COMBUSTUBLE_4;TIPO_VEH_5;DESC_TIPO_VEH_5;MODELO_VEH_5;MATRICULA_AMVA_VEH_5;DIGITO_PYP_5;TIPO_COMBUSTUBLE_5;DESC_TIPO_COMBUSTUBLE_5;TIPO_VEH_6;DESC_TIPO_VEH_6;MODELO_VEH_6;MATRICULA_AMVA_VEH_6;DIGITO_PYP_6;TIPO_COMBUSTUBLE_6;DESC_TIPO_COMBUSTUBLE_6;TIPO_VEH_7;DESC_TIPO_VEH_7;MODELO_VEH_7;MATRICULA_AMVA_VEH_7;DIGITO_PYP_7;TIPO_COMBUSTUBLE_7;DESC_TIPO_COMBUSTUBLE_7
10/06/2017;3001654;266;Envigado;62;Rural 02;00;.;ESTRATO 6;625;EnvigadoRural 02;1;5;4;1;Casa;1;Propia;1;VERDADERO;FALSO;FALSO;5;02;Automóvil mediano 1300-1800cc;2005;1;1;G;Gasolina;02;Automóvil mediano 1300-1800cc;2007;1;3;G;Gasolina;02;Automóvil mediano 1300-1800cc;2008;1;4;G;Gasolina;02;Automóvil mediano 1300-1800cc;2014;1;9;G;Gasolina;02;Automóvil mediano 1300-1800cc;2015;1;2;G;Gasolina;;;;;;;;;;;;;;
10/06/2017;3001655;266;Envigado;62;Rural 02;00;.;ESTRATO 5;625;EnvigadoRural 02;1;2;2;1;Casa;1;Propia;1;VERDADERO;FALSO;FALSO;1;01;Automóvil Compacto < 1300cc;2014;1;2;D;ACPM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/06/2017;3001656;266;Envigado;62;Rural 02;00;.;ESTRATO 5;625;EnvigadoRural 02;1;2;2;1;Casa;1;Propia;1;VERDADERO;FALSO;FALSO;1;01;Automóvil Compacto < 1300cc;2016;1;3;D;ACPM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/06/2017;3001657;001;Medellin;47;Corregimiento Santa Elena;09;.;ESTRATO 1;320;MedellinCorregimiento Santa Elena;1;2;2;1;Casa;3;Proporcionada por otros;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/06/2017;3001658;001;Medellin;47;Corregimiento Santa Elena;09;.;ESTRATO 1;320;MedellinCorregimiento Santa Elena;1;3;3;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/06/2017;3001659;001;Medellin;47;Corregimiento Santa Elena;09;.;ESTRATO 1;320;MedellinCorregimiento Santa Elena;1;2;2;1;Casa;2;Alquilada;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/06/2017;3001660;001;Medellin;47;Corregimiento Santa Elena;09;.;ESTRATO 1;320;MedellinCorregimiento Santa Elena;1;2;2;1;Casa;3;Proporcionada por otros;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/06/2017;3001661;001;Medellin;47;Corregimiento Santa Elena;09;.;ESTRATO 1;320;MedellinCorregimiento Santa Elena;1;2;2;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/06/2017;3001662;001;Medellin;47;Corregimiento Santa Elena;09;.;ESTRATO 1;320;MedellinCorregimiento Santa Elena;1;1;1;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/06/2017;3001663;001;Medellin;47;Corregimiento Santa Elena;09;.;ESTRATO 1;320;MedellinCorregimiento Santa Elena;1;1;1;1;Casa;3;Proporcionada por otros;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/06/2017;3001665;001;Medellin;47;Corregimiento Santa Elena;09;.;ESTRATO 1;320;MedellinCorregimiento Santa Elena;1;4;3;1;Casa;2;Alquilada;2;VERDADERO;FALSO;FALSO;1;05;Moto 2 tiempos;2010;1;-;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/06/2017;3001666;001;Medellin;47;Corregimiento Santa Elena;09;.;ESTRATO 1;320;MedellinCorregimiento Santa Elena;1;3;2;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/06/2017;3001667;001;Medellin;47;Corregimiento Santa Elena;09;.;ESTRATO 1;320;MedellinCorregimiento Santa Elena;1;5;3;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/06/2017;3001668;001;Medellin;47;Corregimiento Santa Elena;09;.;ESTRATO 1;320;MedellinCorregimiento Santa Elena;1;6;5;1;Casa;3;Proporcionada por otros;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/06/2017;3001669;001;Medellin;47;Corregimiento Santa Elena;09;.;ESTRATO 1;320;MedellinCorregimiento Santa Elena;1;3;2;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;1;05;Moto 2 tiempos;2015;1;1;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/06/2017;3001670;001;Medellin;47;Corregimiento Santa Elena;09;.;ESTRATO 1;320;MedellinCorregimiento Santa Elena;1;3;3;1;Casa;3;Proporcionada por otros;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/06/2017;3001671;266;Envigado;62;Rural 02;00;.;ESTRATO 6;625;EnvigadoRural 02;1;3;3;1;Casa;1;Propia;1;VERDADERO;FALSO;FALSO;1;03;Camioneta Pick up (<1,5 Ton);2014;1;7;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/06/2017;3001672;266;Envigado;62;Rural 02;00;.;ESTRATO 6;625;EnvigadoRural 02;1;4;4;1;Casa;1;Propia;2;VERDADERO;FALSO;FALSO;2;02;Automóvil mediano 1300-1800cc;2011;1;7;G;Gasolina;03;Camioneta Pick up (<1,5 Ton);2016;1;1;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/06/2017;3001673;266;Envigado;62;Rural 02;00;.;ESTRATO 3;625;EnvigadoRural 02;1;4;3;1;Casa;1;Propia;1;VERDADERO;FALSO;FALSO;2;01;Automóvil Compacto < 1300cc;2009;1;7;G;Gasolina;02;Automóvil mediano 1300-1800cc;2016;1;5;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/06/2017;3001674;266;Envigado;62;Rural 02;00;.;ESTRATO 6;625;EnvigadoRural 02;1;3;3;1;Casa;1;Propia;1;VERDADERO;FALSO;FALSO;2;03;Camioneta Pick up (<1,5 Ton);2014;1;3;G;Gasolina;03;Camioneta Pick up (<1,5 Ton);2016;1;0;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/06/2017;3001675;266;Envigado;62;Rural 02;00;.;ESTRATO 6;625;EnvigadoRural 02;1;4;4;1;Casa;1;Propia;1;VERDADERO;FALSO;FALSO;2;03;Camioneta Pick up (<1,5 Ton);2010;1;5;A;Gas Natural;02;Automóvil mediano 1300-1800cc;2009;1;7;A;Gas Natural;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/06/2017;3001676;266;Envigado;61;Rural 01;00;.;ESTRATO 4;469;EnvigadoRural 01;1;3;3;1;Casa;2;Alquilada;1;VERDADERO;FALSO;FALSO;2;01;Automóvil Compacto < 1300cc;1996;2;3;G;Gasolina;06;Moto 4 tiempos;1999;2;3;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/06/2017;3001677;266;Envigado;61;Rural 01;00;.;ESTRATO 1;469;EnvigadoRural 01;1;6;6;1;Casa;2;Alquilada;1;VERDADERO;FALSO;FALSO;2;01;Automóvil Compacto < 1300cc;2000;1;4;G;Gasolina;06;Moto 4 tiempos;2011;2;9;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/06/2017;3001678;266;Envigado;61;Rural 01;00;.;ESTRATO 1;469;EnvigadoRural 01;1;4;4;1;Casa;1;Propia;1;VERDADERO;FALSO;FALSO;1;06;Moto 4 tiempos;2017;1;8;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/06/2017;3001679;266;Envigado;61;Rural 01;00;.;ESTRATO 1;469;EnvigadoRural 01;1;4;4;1;Casa;2;Alquilada;0;FALSO;FALSO;FALSO;3;01;Automóvil Compacto < 1300cc;2012;2;2;G;Gasolina;02;Automóvil mediano 1300-1800cc;2017;1;2;G;Gasolina;04;Camión pequeño (1,5 - 3,5 Ton);2017;1;1;D;ACPM;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/06/2017;3001680;266;Envigado;61;Rural 01;00;.;ESTRATO 4;469;EnvigadoRural 01;1;4;4;1;Casa;1;Propia;1;VERDADERO;FALSO;FALSO;2;01;Automóvil Compacto < 1300cc;2012;1;3;G;Gasolina;02;Automóvil mediano 1300-1800cc;2007;1;4;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/06/2017;3001681;266;Envigado;61;Rural 01;00;.;ESTRATO 2;469;EnvigadoRural 01;1;4;4;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/06/2017;3001682;266;Envigado;61;Rural 01;00;.;ESTRATO 3;469;EnvigadoRural 01;1;3;2;1;Casa;1;Propia;1;VERDADERO;FALSO;FALSO;1;06;Moto 4 tiempos;2006;1;3;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/06/2017;3001683;266;Envigado;61;Rural 01;00;.;ESTRATO 2;469;EnvigadoRural 01;1;6;6;1;Casa;2;Alquilada;1;FALSO;VERDADERO;FALSO;1;11;Otro;----;-;-;-;No responde;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/06/2017;3001684;266;Envigado;61;Rural 01;00;.;ESTRATO 2;469;EnvigadoRural 01;1;6;6;1;Casa;1;Propia;8;VERDADERO;FALSO;FALSO;4;02;Automóvil mediano 1300-1800cc;2016;1;8;G;Gasolina;02;Automóvil mediano 1300-1800cc;2015;1;1;G;Gasolina;01;Automóvil Compacto < 1300cc;2010;1;4;G;Gasolina;01;Automóvil Compacto < 1300cc;2016;1;9;G;Gasolina;;;;;;;;;;;;;;;;;;;;;
10/06/2017;3001685;266;Envigado;61;Rural 01;00;.;ESTRATO 2;469;EnvigadoRural 01;1;7;7;1;Casa;1;Propia;2;FALSO;VERDADERO;FALSO;2;03;Camioneta Pick up (<1,5 Ton);2013;1;1;D;ACPM;02;Automóvil mediano 1300-1800cc;2017;1;5;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/06/2017;3001686;266;Envigado;61;Rural 01;00;.;ESTRATO 2;469;EnvigadoRural 01;1;3;3;1;Casa;1;Propia;4;VERDADERO;FALSO;FALSO;3;01;Automóvil Compacto < 1300cc;2016;1;2;G;Gasolina;01;Automóvil Compacto < 1300cc;2016;1;2;G;Gasolina;03;Camioneta Pick up (<1,5 Ton);2017;1;5;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/06/2017;3001687;266;Envigado;61;Rural 01;00;.;ESTRATO 6;469;EnvigadoRural 01;1;3;3;1;Casa;1;Propia;2;VERDADERO;FALSO;FALSO;2;01;Automóvil Compacto < 1300cc;2015;1;9;G;Gasolina;02;Automóvil mediano 1300-1800cc;2006;1;4;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/06/2017;3001688;266;Envigado;61;Rural 01;00;.;ESTRATO 5;469;EnvigadoRural 01;1;4;4;1;Casa;1;Propia;3;VERDADERO;FALSO;FALSO;2;03;Camioneta Pick up (<1,5 Ton);2013;1;5;D;ACPM;02;Automóvil mediano 1300-1800cc;2015;1;8;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/06/2017;3001689;266;Envigado;61;Rural 01;00;.;ESTRATO 5;469;EnvigadoRural 01;1;4;3;1;Casa;1;Propia;1;VERDADERO;FALSO;FALSO;3;03;Camioneta Pick up (<1,5 Ton);2016;1;6;G;Gasolina;03;Camioneta Pick up (<1,5 Ton);2017;1;5;G;Gasolina;06;Moto 4 tiempos;2016;1;-;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/06/2017;3001690;266;Envigado;61;Rural 01;00;.;ESTRATO 5;469;EnvigadoRural 01;1;3;2;1;Casa;1;Propia;2;VERDADERO;FALSO;FALSO;2;02;Automóvil mediano 1300-1800cc;2015;1;8;G;Gasolina;03;Camioneta Pick up (<1,5 Ton);2016;1;2;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/06/2017;3001691;266;Envigado;61;Rural 01;00;.;ESTRATO 5;469;EnvigadoRural 01;1;2;1;1;Casa;1;Propia;1;VERDADERO;FALSO;FALSO;3;02;Automóvil mediano 1300-1800cc;2016;1;4;G;Gasolina;03;Camioneta Pick up (<1,5 Ton);2015;1;1;G;Gasolina;06;Moto 4 tiempos;2017;1;-;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/06/2017;3001693;266;Envigado;62;Rural 02;00;.;ESTRATO 5;625;EnvigadoRural 02;1;5;5;1;Casa;1;Propia;1;VERDADERO;FALSO;FALSO;3;01;Automóvil Compacto < 1300cc;2012;1;4;G;Gasolina;02;Automóvil mediano 1300-1800cc;2016;1;5;G;Gasolina;03;Camioneta Pick up (<1,5 Ton);2016;1;1;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/06/2017;3001694;266;Envigado;62;Rural 02;00;.;ESTRATO 5;625;EnvigadoRural 02;1;2;1;1;Casa;1;Propia;1;VERDADERO;FALSO;FALSO;1;01;Automóvil Compacto < 1300cc;2008;1;8;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/06/2017;3001695;266;Envigado;61;Rural 01;00;.;ESTRATO 5;469;EnvigadoRural 01;1;2;2;1;Casa;1;Propia;1;VERDADERO;FALSO;FALSO;1;01;Automóvil Compacto < 1300cc;2016;1;1;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/06/2017;3001696;266;Envigado;61;Rural 01;00;.;ESTRATO 5;469;EnvigadoRural 01;1;4;2;1;Casa;1;Propia;1;VERDADERO;FALSO;FALSO;3;03;Camioneta Pick up (<1,5 Ton);2018;1;0;D;ACPM;01;Automóvil Compacto < 1300cc;2015;1;4;G;Gasolina;01;Automóvil Compacto < 1300cc;2017;1;8;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/06/2017;3001697;266;Envigado;61;Rural 01;00;.;ESTRATO 5;469;EnvigadoRural 01;1;3;2;1;Casa;1;Propia;1;VERDADERO;FALSO;FALSO;2;01;Automóvil Compacto < 1300cc;2018;1;0;G;Gasolina;03;Camioneta Pick up (<1,5 Ton);2017;1;9;D;ACPM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/06/2017;3001698;266;Envigado;61;Rural 01;00;.;ESTRATO 5;469;EnvigadoRural 01;1;3;2;1;Casa;1;Propia;1;VERDADERO;FALSO;FALSO;1;03;Camioneta Pick up (<1,5 Ton);2016;1;2;D;ACPM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/06/2017;3001699;266;Envigado;61;Rural 01;00;.;ESTRATO 5;469;EnvigadoRural 01;1;2;1;1;Casa;1;Propia;1;VERDADERO;FALSO;FALSO;2;01;Automóvil Compacto < 1300cc;2016;1;3;G;Gasolina;01;Automóvil Compacto < 1300cc;2016;1;7;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/06/2017;3001700;266;Envigado;61;Rural 01;00;.;ESTRATO 5;469;EnvigadoRural 01;1;5;3;1;Casa;1;Propia;1;VERDADERO;FALSO;FALSO;3;02;Automóvil mediano 1300-1800cc;2018;1;6;G;Gasolina;02;Automóvil mediano 1300-1800cc;2016;1;8;G;Gasolina;06;Moto 4 tiempos;2017;1;-;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/05/2017;3001701;001;Medellin;44;Corregimiento San Sebastian de Pal Prado;00;.;ESTRATO 2;325;MedellinCorregimiento San Sebastian de Pal Prado;1;2;2;1;Casa;2;Alquilada;1;VERDADERO;FALSO;FALSO;1;01;Automóvil Compacto < 1300cc;1994;1;2;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/05/2017;3001702;001;Medellin;44;Corregimiento San Sebastian de Pal Prado;00;.;ESTRATO 2;325;MedellinCorregimiento San Sebastian de Pal Prado;1;1;1;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/05/2017;3001703;001;Medellin;44;Corregimiento San Sebastian de Pal Prado;00;.;ESTRATO 2;325;MedellinCorregimiento San Sebastian de Pal Prado;1;3;3;1;Casa;1;Propia;1;VERDADERO;FALSO;FALSO;1;01;Automóvil Compacto < 1300cc;1988;1;3;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/05/2017;3001704;001;Medellin;44;Corregimiento San Sebastian de Pal Prado;00;.;ESTRATO 2;325;MedellinCorregimiento San Sebastian de Pal Prado;1;1;1;2;Apartamento;2;Alquilada;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/05/2017;3001705;001;Medellin;44;Corregimiento San Sebastian de Pal Prado;00;.;ESTRATO 2;325;MedellinCorregimiento San Sebastian de Pal Prado;1;2;2;1;Casa;2;Alquilada;1;VERDADERO;FALSO;FALSO;1;06;Moto 4 tiempos;2011;1;3;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/05/2017;3001706;001;Medellin;44;Corregimiento San Sebastian de Pal Prado;00;.;ESTRATO 2;325;MedellinCorregimiento San Sebastian de Pal Prado;1;2;2;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/05/2017;3001707;001;Medellin;44;Corregimiento San Sebastian de Pal Prado;00;.;ESTRATO 2;325;MedellinCorregimiento San Sebastian de Pal Prado;1;3;3;1;Casa;1;Propia;1;VERDADERO;FALSO;FALSO;1;06;Moto 4 tiempos;2012;1;0;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/06/2017;3001708;266;Envigado;62;Rural 02;00;.;ESTRATO 2;625;EnvigadoRural 02;1;2;2;1;Casa;1;Propia;2;VERDADERO;FALSO;FALSO;2;02;Automóvil mediano 1300-1800cc;2014;1;1;G;Gasolina;03;Camioneta Pick up (<1,5 Ton);2008;1;6;D;ACPM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/06/2017;3001709;266;Envigado;63;Rural 04;00;.;ESTRATO 2;467;EnvigadoRural 04;1;4;3;1;Casa;1;Propia;1;VERDADERO;FALSO;FALSO;2;01;Automóvil Compacto < 1300cc;2009;1;3;G;Gasolina;01;Automóvil Compacto < 1300cc;2001;1;3;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/06/2017;3001710;266;Envigado;63;Rural 04;00;.;ESTRATO 1;467;EnvigadoRural 04;1;7;4;1;Casa;1;Propia;1;VERDADERO;FALSO;FALSO;1;06;Moto 4 tiempos;2015;1;-;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/06/2017;3001711;266;Envigado;63;Rural 04;00;.;ESTRATO 2;467;EnvigadoRural 04;1;9;5;1;Casa;1;Propia;1;VERDADERO;FALSO;FALSO;1;06;Moto 4 tiempos;2010;1;-;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/06/2017;3001712;266;Envigado;63;Rural 04;00;.;ESTRATO 2;467;EnvigadoRural 04;1;4;4;1;Casa;3;Proporcionada por otros;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/06/2017;3001713;266;Envigado;63;Rural 04;00;.;ESTRATO 2;467;EnvigadoRural 04;1;7;4;1;Casa;1;Propia;1;VERDADERO;FALSO;FALSO;1;01;Automóvil Compacto < 1300cc;1996;1;4;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/06/2017;3001714;266;Envigado;63;Rural 04;00;.;ESTRATO 2;467;EnvigadoRural 04;1;2;2;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/06/2017;3001715;266;Envigado;63;Rural 04;00;.;ESTRATO 2;467;EnvigadoRural 04;1;4;3;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/06/2017;3001716;266;Envigado;63;Rural 04;00;.;ESTRATO 2;467;EnvigadoRural 04;1;5;3;1;Casa;1;Propia;2;VERDADERO;FALSO;FALSO;2;11;Otro;----;-;-;-;No responde;11;Otro;----;-;-;-;No responde;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/06/2017;3001717;266;Envigado;63;Rural 04;00;.;ESTRATO 2;467;EnvigadoRural 04;1;5;3;1;Casa;3;Proporcionada por otros;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/06/2017;3001718;266;Envigado;63;Rural 04;00;.;ESTRATO 2;467;EnvigadoRural 04;1;3;2;1;Casa;1;Propia;1;VERDADERO;FALSO;FALSO;1;06;Moto 4 tiempos;1998;1;-;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/06/2017;3001719;266;Envigado;63;Rural 04;00;.;ESTRATO 1;467;EnvigadoRural 04;1;6;5;1;Casa;1;Propia;1;VERDADERO;FALSO;FALSO;1;03;Camioneta Pick up (<1,5 Ton);1988;1;7;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/06/2017;3001720;001;Medellin;47;Corregimiento Santa Elena;00;.;ESTRATO 6;418;MedellinCorregimiento Santa Elena;1;2;1;1;Casa;1;Propia;2;VERDADERO;FALSO;FALSO;1;03;Camioneta Pick up (<1,5 Ton);2008;1;6;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/06/2017;3001721;001;Medellin;47;Corregimiento Santa Elena;00;.;ESTRATO 6;418;MedellinCorregimiento Santa Elena;1;3;2;1;Casa;1;Propia;3;VERDADERO;FALSO;FALSO;2;03;Camioneta Pick up (<1,5 Ton);2013;1;-;A;Gas Natural;02;Automóvil mediano 1300-1800cc;2006;1;1;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/06/2017;3001722;001;Medellin;47;Corregimiento Santa Elena;00;.;ESTRATO 6;418;MedellinCorregimiento Santa Elena;1;4;3;1;Casa;1;Propia;1;VERDADERO;FALSO;FALSO;2;02;Automóvil mediano 1300-1800cc;2002;1;2;G;Gasolina;02;Automóvil mediano 1300-1800cc;2015;1;5;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/06/2017;3001723;001;Medellin;47;Corregimiento Santa Elena;00;.;ESTRATO 3;418;MedellinCorregimiento Santa Elena;1;4;2;1;Casa;2;Alquilada;0;FALSO;FALSO;FALSO;1;02;Automóvil mediano 1300-1800cc;2005;1;0;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/06/2017;3001724;001;Medellin;47;Corregimiento Santa Elena;00;.;ESTRATO 3;418;MedellinCorregimiento Santa Elena;1;5;3;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/06/2017;3001725;212;Copacabana;42;Rural Copacabana;00;.;ESTRATO 1;621;CopacabanaRural Copacabana;1;1;1;1;Casa;2;Alquilada;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/06/2017;3001726;212;Copacabana;42;Rural Copacabana;00;.;ESTRATO 1;621;CopacabanaRural Copacabana;1;3;3;1;Casa;1;Propia;1;VERDADERO;FALSO;FALSO;3;09;Bicicleta sin motor;;;;;;06;Moto 4 tiempos;2016;1;-;G;Gasolina;06;Moto 4 tiempos;2009;1;-;G;Gasolina;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/06/2017;3001727;212;Copacabana;42;Rural Copacabana;00;.;ESTRATO 1;621;CopacabanaRural Copacabana;1;3;3;1;Casa;1;Propia;0;FALSO;FALSO;FALSO;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
