objectid,comuna,barrio,codigo_barrio,manzana,estrato,fecha_sincronizacion,st_area(shape),st_perimeter(shape)
72,01,01,0101,0101008,2,1778724905000,1007.0797350867125,249.33562526726976
73,01,01,0101,0101008,2,1778724905000,56.98176381229049,32.031804993643135
74,01,01,0101,0101008,2,1778724905000,56.06470777522691,35.12287949933574
75,01,01,0101,0101008,2,1778724905000,177.75021112721512,62.120818413701556
76,01,01,0101,0101009,2,1778724905000,1647.4807790233297,298.805688708806
77,01,01,0101,0101010,2,1778724905000,2035.819828861387,231.87229754769
78,01,01,0101,0101011,2,1778724905000,3684.1546974549237,310.28377527269186
79,01,01,0101,0101013,2,1778724905000,1782.067527208504,237.0038472352802
80,01,01,0101,0101014,2,1778724905000,2322.2009121379774,224.76999888920778
81,01,01,0101,0101014,2,1778724905000,1366.650380929595,179.7428246628339
82,01,01,0101,0101016,1,1778724905000,782.9484726933372,186.5830009619294
83,01,01,0101,0101016,1,1778724905000,98.820711612811,47.32420421283866
84,01,01,0101,0101016,1,1778724905000,68.58230045322841,43.093194192499475
85,01,01,0101,0101016,1,1778724905000,47.270768372040315,33.49299465716926
86,01,01,0101,0101012,2,1778724905000,6397.621773240732,530.8522752513521
87,01,01,0101,0101016,1,1778724905000,1097.2267405096823,233.94425020450254
88,01,01,0101,0101016,2,1778724905000,87.84293383758947,37.82011445133198
89,01,01,0101,0101016,2,1778724905000,4685.360595937455,745.8070145458842
90,01,01,0101,0101016,2,1778724905000,56.879924087256356,30.20355039313274
91,01,01,0101,0101017,1,1778724905000,56.438424963489695,31.765266820772904
92,01,01,0101,0101017,1,1778724905000,339.78177094729915,104.90642982832371
93,01,01,0101,0101017,1,1778724905000,1006.1879931234915,144.99625658746825
94,01,01,0101,0101017,1,1778724905000,187.57498175807402,81.81868731104477
95,01,01,0101,0101017,1,1778724905000,245.95476293428274,69.87943396547406
96,01,01,0101,0101017,1,1778724905000,258.08419338640056,83.46830320407943
97,01,01,0101,0101017,1,1778724905000,1434.9614597760417,303.08059680682635
98,05,07,0507,,2,1778724905000,27664.823897783575,6422.5602694090185
99,90,08,9008,,1,1778724905000,191380.00001295644,44560.68469697291
100,10,02,1002,,4,1778724905000,15582.6715259685,2258.9661094388784
101,07,25,0725,,1,1778724905000,32618.280237787916,6456.910873774283
102,11,15,1115,,4,1778724905000,78493.58969956779,10374.21938325755
103,13,04,1304,,3,1778724905000,117521.93523770178,16446.751764766406
104,13,06,1306,,3,1778724905000,112820.81730914925,21826.28531680943
105,60,15,6015,,2,1778724905000,44807.00078185662,20775.3344878661
106,14,09,1409,,6,1778724905000,78589.92516296127,19371.023412700422
107,08,13,0813,,2,1778724905000,103920.13413901335,30058.579613082075
108,02,10,0210,,2,1778724905000,79499.43999211819,17572.6112738852
109,07,08,0708,,3,1778724905000,42108.78205572597,7303.162458125175
110,11,08,1108,,5,1778724905000,244970.6628793721,28740.561464686
111,70,87,7087,,2,1778724905000,25418.028817418224,10937.387709230386
112,13,14,1314,,1,1778724905000,47519.19439499469,29504.08155221296
113,03,11,0311,,1,1778724905000,20588.265207017495,10098.386248748962
114,60,12,6012,,1,1778724905000,13589.0290115618,9304.115852059982
115,06,12,0612,,1,1778724905000,18952.351165074906,8582.94551697385
116,09,13,0913,,3,1778724905000,127707.33611838172,28973.633306861495
117,90,83,9083,,6,1778724905000,9493.494935895518,2983.963600982534
118,05,05,0505,,3,1778724905000,49770.89831569228,9940.557509834342
119,07,09,0709,,3,1778724905000,61642.910465745175,11281.919910896953
120,09,07,0907,,3,1778724905000,78340.62953706007,13943.983830796129
121,12,09,1209,,4,1778724905000,108287.77751268138,17092.428215510663
122,80,03,8003,,2,1778724905000,29267.924511781654,15794.325331071672
123,08,16,0816,,1,1778724905000,14918.190930984792,8981.665517198982
124,12,07,1207,,4,1778724905000,63782.76017403354,9347.439948777468
125,10,08,1008,,4,1778724905000,168790.99468851538,12505.872608962012
126,16,17,1617,,3,1778724905000,67942.39368019605,12385.284733426888
127,14,14,1414,,6,1778724905000,40996.231208787256,9831.147600931248
128,13,02,1302,,1,1778724905000,22862.98644741863,10359.51014044358
129,80,08,8008,,2,1778724905000,42657.320882850814,16362.295572234229
130,12,01,1201,,4,1778724905000,32462.70098907442,7959.0433556720345
131,01,06,0106,,2,1778724905000,77963.92227701914,15990.672059066887
132,01,01,0101,0101001,2,1778724905000,4550.3442556816535,403.15802742798525
133,01,01,0101,0101002,2,1778724905000,2282.7163481834255,206.16445188923353
134,90,80,9080,,2,1778724905000,5553.182710113632,2185.3373794803438
135,01,04,0104,,2,1778724905000,76468.35402063382,20416.239047066418
136,13,03,1303,,4,1778724905000,9362.778014074784,4673.211118968156
137,16,16,1616,,2,1778724905000,82276.22314387567,21287.321794032767
138,14,01,1401,,3,1778724905000,102452.73457595595,13344.576674160016
139,04,06,0406,,3,1778724905000,67279.0364470432,3488.0573750729077
140,14,08,1408,,6,1778724905000,42855.52970943679,9922.744234089427
141,10,20,1020,,5,1778724905000,124128.71561709093,20910.323905317084
142,07,11,0711,,2,1778724905000,84997.43794331749,19425.013059038505
143,11,10,1110,,5,1778724905000,128085.99092608632,17701.176862383752
144,80,02,8002,,2,1778724905000,349120.23598255526,8350.997846718086
145,06,09,0609,,1,1778724905000,22419.288462861114,8387.339721716839
146,10,06,1006,,3,1778724905000,173139.7772052053,15979.163620464566
147,08,06,0806,,1,1778724905000,38794.154878363785,17350.65775968785
148,06,11,0611,,1,1778724905000,8334.30539963587,3395.686829482953
149,60,07,6007,,2,1778724905000,1319.864528152829,803.8506027929155
150,05,15,0515,,3,1778724905000,13300.753061279456,1958.8256636148865
151,07,15,0715,,2,1778724905000,21470.022235567998,5866.542940828202
152,08,15,0815,,2,1778724905000,85578.1667892603,25958.2741075142
153,11,16,1116,,5,1778724905000,76336.71406477445,6790.058108125139
154,05,02,0502,,3,1778724905000,37732.73210834925,9534.612993307688
155,16,15,1615,,3,1778724905000,48856.64233307481,10052.396127182612
156,09,15,0915,,6,1778724905000,36269.88262555131,7770.404506826904
157,15,02,1502,,3,1778724905000,44634.79787544082,6949.297993240841
158,10,11,1011,,4,1778724905000,96016.6417462087,9713.98865735758
159,15,07,1507,,4,1778724905000,243456.88229859754,25987.17266533692
160,09,05,0905,,3,1778724905000,69897.2135057789,14483.36763793162
161,14,20,1420,,6,1778724905000,59192.152626670475,8078.3863772987315
162,70,83,7083,,2,1778724905000,6391.237812713827,3724.5639895001664
163,07,24,0724,,3,1778724905000,5842.5431520937755,1464.3847598806915
164,12,08,1208,,4,1778724905000,58086.86402503589,12925.478921974622
165,15,09,1509,,3,1778724905000,215354.91636765996,27066.39581366126
166,06,06,0606,,2,1778724905000,75679.91312373403,13960.040981632912
167,12,06,1206,,3,1778724905000,95202.05892407063,14788.34847883172
168,80,89,8089,,3,1778724905000,8590.873952749756,4905.45991575169
169,01,11,0111,,1,1778724905000,28160.926701470493,15197.562040594494
170,11,13,1113,,5,1778724905000,143313.90369184146,15342.438148299312
171,80,98,8098,,3,1778724905000,24983.61092849128,12740.018078179339
172,03,07,0307,,3,1778724905000,68181.43924229458,10257.062855680862
173,50,87,5087,,2,1778724905000,16553.159598636215,7934.063318531876
174,05,08,0508,,2,1778724905000,41650.24302707413,6674.777909393909
175,14,15,1415,,6,1778724905000,44138.575425629664,9983.014936700334
176,01,02,0102,,1,1778724905000,75980.80428451703,22486.851414568915
177,16,06,1606,,3,1778724905000,52723.286063643245,9080.1378287847
178,02,06,0206,,2,1778724905000,76633.5109540454,16755.02003916987
179,80,05,8005,,2,1778724905000,63184.51206816644,15015.687474663242
180,16,01,1601,,4,1778724905000,137232.34866967087,18351.1725383005
181,60,84,6084,,2,1778724905000,134806.706888176,56065.31637311324
182,60,10,6010,,3,1778724905000,8811.193621009967,3007.8320907737934
183,14,06,1406,,6,1778724905000,76455.75671906013,12449.375668767074
184,04,13,0413,,3,1778724905000,111330.76246979124,17638.495099417145
185,16,08,1608,,4,1778724905000,47099.99240807067,9185.419131763987
186,60,17,6017,,1,1778724905000,15604.361423947003,9593.95013060949
187,11,11,1111,,5,1778724905000,127417.69362921936,16518.060594308517
188,02,08,0208,,2,1778724905000,51615.240911407185,10253.12985493582
189,02,02,0202,,2,1778724905000,31567.69352892429,8748.28224434056
190,11,12,1112,,5,1778724905000,130029.25676451318,17090.84799096614
191,16,19,1619,,4,1778724905000,46112.6515897607,7823.000893416739
192,13,05,1305,,2,1778724905000,22792.47205113993,5708.004217971351
193,07,01,0701,,1,1778724905000,120833.7350848281,9302.66225597773
194,05,10,0510,,3,1778724905000,38140.55020081185,8749.139670684614
195,15,11,1511,,3,1778724905000,98708.45982058627,28386.418747587606
196,50,05,5005,,2,1778724905000,15586.604109609487,2297.1306496732795
197,03,01,0301,,2,1778724905000,118335.2255522242,29772.112787362992
198,08,04,0804,,3,1778724905000,8853.487656091085,3722.0774472413036
199,14,19,1419,,4,1778724905000,92187.32219306406,11826.471580269963
200,05,13,0513,,3,1778724905000,85166.33067751478,17342.137596730263
201,09,16,0916,,5,1778724905000,11727.56558627248,3000.0767677252816
202,09,17,0917,,1,1778724905000,22733.035987058065,7236.137954454729
203,50,86,5086,,2,1778724905000,14004.306485806288,6209.955622574902
204,07,12,0712,,2,1778724905000,64178.91963107838,15638.284611074594
205,14,16,1416,,6,1778724905000,63997.800782355334,14424.189942405226
206,01,12,0112,,1,1778724905000,62572.388124268386,31424.38877864745
207,11,02,1102,,5,1778724905000,186108.25015719517,15284.054986467045
208,09,01,0901,,1,1778724905000,21504.258255267407,7753.235551827035
209,12,11,1211,,5,1778724905000,107939.9114974781,15508.361290372499
210,06,04,0604,,3,1778724905000,133664.26028705415,29073.3161128756
211,05,06,0506,,3,1778724905000,22074.15062180857,4054.0217339637456
212,70,89,7089,,2,1778724905000,7390.802653081988,3361.974317645224
213,03,10,0310,,1,1778724905000,46053.10235617151,15884.817475502823
214,03,05,0305,,2,1778724905000,91773.29505989606,20855.998263118156
215,05,03,0503,,3,1778724905000,45415.923023030045,10593.929214146752
216,04,12,0412,,3,1778724905000,70444.9854112738,11141.673229924825
217,14,22,1422,,6,1778724905000,170017.66769169737,16646.886076816885
218,13,16,1316,,1,1778724905000,61071.87705956355,24477.253530566337
219,09,12,0912,,3,1778724905000,92164.76177118784,18893.999655083768
220,04,05,0405,,2,1778724905000,206220.44946705323,36011.884357179166
221,06,01,0601,,2,1778724905000,82548.04601200503,18859.961332136907
222,07,18,0718,,3,1778724905000,74116.42445919158,21997.690519330394
223,16,07,1607,,5,1778724905000,63707.9294586799,10496.46159026018
224,50,01,5001,,2,1778724905000,52576.39935700038,23409.85329437664
225,70,96,7096,,2,1778724905000,8537.850499848138,3151.4337339477347
226,13,12,1312,,2,1778724905000,52462.98363881408,11880.918847206993
227,70,01,7001,,2,1778724905000,82501.15860445268,40499.008141876555
228,02,09,0209,,2,1778724905000,50542.38864472289,12442.247074851442
229,10,04,1004,,3,1778724905000,107119.80285996894,13389.578283286854
230,16,14,1614,,5,1778724905000,48714.828059510495,8450.480754408103
231,04,10,0410,,3,1778724905000,114874.12348927722,17444.316773509818
232,13,15,1315,,1,1778724905000,35235.32557456543,18736.64935098263
233,60,08,6008,,2,1778724905000,1466.681003578617,829.5273766154573
234,08,01,0801,,3,1778724905000,96144.51250276499,14624.605676372143
235,10,07,1007,,3,1778724905000,121850.23406151208,12894.010840593352
236,16,10,1610,,2,1778724905000,103097.02828375755,33584.9807772619
237,07,02,0702,,1,1778724905000,34004.58411263914,8628.243020648906
238,09,08,0908,,3,1778724905000,69558.48863779548,13670.701256416956
239,04,15,0415,,2,1778724905000,81319.14512193667,12195.142425856835
240,90,03,9003,,2,1778724905000,32585.156821129443,10292.113591312534
241,90,06,9006,,2,1778724905000,61704.02678075453,24753.23201568701
242,80,04,8004,,2,1778724905000,11925.058853167455,9703.68852718251
243,90,04,9004,,6,1778724905000,186007.97765885832,38746.73812704265
244,90,82,9082,,6,1778724905000,14858.139699659836,5916.587524904597
245,90,12,9012,,2,1778724905000,21987.14532009299,11002.355548557527
246,60,85,6085,,2,1778724905000,73711.84433398537,22733.00222497467
247,03,04,0304,,2,1778724905000,98680.36201303572,19122.88961433205
248,60,11,6011,,3,1778724905000,1981.4184289061145,1265.6087550839738
249,06,07,0607,,2,1778724905000,113611.18423002856,23831.641607732283
250,13,11,1311,,4,1778724905000,68557.40937043242,14750.784628529607
251,16,11,1611,,5,1778724905000,39807.71348446479,11209.114799502264
252,07,13,0713,,2,1778724905000,160809.75993276745,33939.19799919146
253,16,13,1613,,2,1778724905000,52447.28559633933,20082.92193514895
254,16,04,1604,,3,1778724905000,63128.86237982507,8606.01664387422
255,11,04,1104,,4,1778724905000,127230.8056603067,14463.999468607828
256,60,89,6089,,2,1778724905000,7137.708885151075,4705.200884537888
257,14,17,1417,,6,1778724905000,68905.17904608772,17587.062893415827
258,09,09,0909,,3,1778724905000,24182.510765818686,7144.110700635541
259,04,16,0416,,3,1778724905000,12735.330395730445,3169.212901922183
260,02,01,0201,,2,1778724905000,21945.30456948663,8213.16840001145
261,50,07,5007,,2,1778724905000,214210.92887566148,37802.34378594964
262,80,01,8001,,2,1778724905000,11983.195376636546,5600.393208155758
263,14,18,1418,,4,1778724905000,76213.59001310144,12654.941658051795
264,90,13,9013,,2,1778724905000,631777.9177538671,16154.471474976383
265,08,12,0812,,2,1778724905000,77170.35057084289,20041.161601653468
266,02,05,0205,,2,1778724905000,89198.8486496207,22741.251841167417
267,50,88,5088,,2,1778724905000,18774.651592653878,5410.797677703098
268,01,10,0110,,1,1778724905000,17699.87494755427,6648.998559140888
269,11,09,1109,,5,1778724905000,119009.9132387487,15413.666820537037
270,70,84,7084,,2,1778724905000,18735.377312210752,5514.310687075667
271,07,10,0710,,3,1778724905000,49574.25997901104,12533.406031518263
272,04,07,0407,,3,1778724905000,104105.47987869917,10998.603313578504
273,03,13,0313,,1,1778724905000,37757.86472974208,17525.666336457052
274,90,78,9078,,2,1778724905000,4385.189146249773,2718.31580647876
275,03,12,0312,,1,1778724905000,42693.846758829255,16469.094055879592
276,15,03,1503,,3,1778724905000,182966.8121092532,26438.700072735093
277,01,09,0109,,1,1778724905000,9457.277008823245,5320.231666350169
278,15,04,1504,,4,1778724905000,272572.2468186414,32626.08928041159
279,10,19,1019,,4,1778724905000,214110.93662487346,26017.743082326215
280,90,81,9081,,2,1778724905000,21961.141908189657,10516.585206906653
281,90,07,9007,,2,1778724905000,3244.642176943514,4024.9004589403667
282,60,09,6009,,2,1778724905000,55683.3969000684,19497.430022585577
283,16,03,1603,,4,1778724905000,149381.76398023826,20944.42060214897
284,13,19,1319,,2,1778724905000,30377.124532053796,9268.254898441455
285,12,03,1203,,4,1778724905000,81969.23325461829,10218.56097107225
286,11,01,1101,,4,1778724905000,160974.87764733133,16072.588175461562
287,07,05,0705,,3,1778724905000,23207.155865954308,4170.187400344135
288,11,07,1107,,5,1778724905000,118694.33367429362,14557.661977769387
289,08,10,0810,,2,1778724905000,108436.12461926091,26515.250030755135
290,06,08,0608,,1,1778724905000,61362.29394788119,17896.551613324486
291,08,07,0807,,2,1778724905000,97874.50230549445,26939.434125653308
292,12,10,1210,,3,1778724905000,46648.81141921661,8229.289347005115
293,10,05,1005,,3,1778724905000,60141.51689082571,8885.126209469325
294,07,20,0720,,2,1778724905000,94149.98028238554,23161.0931015992
295,02,03,0203,,2,1778724905000,9667.435073975248,3638.480182727321
296,10,09,1009,,4,1778724905000,116535.19921924084,7903.48097919757
297,60,01,6001,,2,1778724905000,32969.64157220476,13881.129679053642
298,08,14,0814,,1,1778724905000,34963.44898101139,17399.527284599546
299,06,10,0610,,1,1778724905000,21845.9894534164,6767.403731414741
300,70,98,7098,,1,1778724905000,36.98214985280996,764.8890831644266
301,16,05,1605,,3,1778724905000,178286.48702836997,30528.821667933884
302,03,14,0314,,1,1778724905000,17270.900124236352,10609.730725741858
303,03,06,0306,,3,1778724905000,31724.662088864527,8092.72208226597
304,07,23,0723,,3,1778724905000,19291.19860248205,5202.419635564374
305,50,02,5002,,2,1778724905000,112220.22911874477,30950.954407386682
306,50,03,5003,,2,1778724905000,91644.78900815203,19600.777054331043
307,50,04,5004,,2,1778724905000,36220.761911662456,8423.126846278406
308,01,08,0108,,1,1778724905000,17935.00266295259,12309.798470056325
309,10,10,1010,,4,1778724905000,32256.67325820482,2999.6380066783095
310,05,04,0504,,3,1778724905000,102154.5056450975,19857.503713043243
311,11,05,1105,,5,1778724905000,297459.01898854185,26178.04371629347
312,04,02,0402,,3,1778724905000,161269.6415888142,20851.72612423889
313,09,03,0903,,3,1778724905000,82351.56341982966,18706.12669901786
314,80,07,8007,,2,1778724905000,13.684118894688881,969.0892837337157
315,14,13,1413,,6,1778724905000,68496.22480433504,14763.4223051064
316,13,18,1318,,2,1778724905000,89387.26908449364,25122.304911019597
317,60,06,6006,,2,1778724905000,9327.723286233711,4930.882592588573
318,04,01,0401,,3,1778724905000,107594.02207618297,13967.762915055733
319,12,02,1202,,5,1778724905000,109662.30513050158,12740.439095988822
320,90,86,9086,,2,1778724905000,45798.61133463071,22660.955030052468
321,07,19,0719,,2,1778724905000,31407.2753965338,11829.056645499873
322,06,05,0605,,3,1778724905000,122197.60516045621,20351.485713775826
323,90,77,9077,,5,1778724905000,15704.816666348062,4397.647000260643
324,90,02,9002,,2,1778724905000,44213.8849219608,10104.453742727179
325,13,13,1313,,2,1778724905000,45416.97274706513,13979.048549642488
326,60,16,6016,,2,1778724905000,59867.69684037876,21935.112875639927
327,10,16,1016,,4,1778724905000,164226.19386118892,24137.759949015504
328,08,17,0817,,1,1778724905000,31797.125821582624,16146.34616346092
329,15,01,1501,,3,1778724905000,29345.734731525474,5749.192267945562
330,70,88,7088,,2,1778724905000,37915.151264021755,17667.81177331461
331,04,04,0404,,2,1778724905000,47347.75545482875,10319.459737322826
332,60,86,6086,,2,1778724905000,29553.201983802333,8639.539924216215
333,70,02,7002,,2,1778724905000,50760.76498874596,27491.32099279639
334,60,88,6088,,2,1778724905000,22774.78585112917,9889.00531733773
335,60,05,6005,,2,1778724905000,2592.1191290013467,2294.0145014073983
336,60,04,6004,,3,1778724905000,9661.003008678,6176.110402474637
337,60,87,6087,,2,1778724905000,68059.48484205903,28304.413021275617
338,70,85,7085,,2,1778724905000,34394.65828407495,13491.431364656308
339,60,03,6003,,2,1778724905000,14916.810456796045,8181.822509651921
340,08,19,0819,,2,1778724905000,46826.184222395306,15082.26137431879
341,08,08,0808,,3,1778724905000,100616.567647966,20462.081474338844
342,12,04,1204,,4,1778724905000,121700.94848012067,16821.903217341856
343,09,14,0914,,4,1778724905000,52286.15544723262,12076.539297683885
344,07,22,0722,,1,1778724905000,14395.252800470893,8216.7384728717
345,07,06,0706,,5,1778724905000,38148.05167002137,9194.313111626498
346,11,17,1117,,4,1778724905000,87205.55799417934,11565.865994956608
347,15,10,1510,,3,1778724905000,162875.4771099964,19835.113192055946
348,11,03,1103,,5,1778724905000,134429.38637988936,11487.105624647173
349,04,17,0417,,3,1778724905000,46896.86233252441,4130.175709621752
350,12,13,1213,,4,1778724905000,54843.32562643468,12783.516693315847
351,01,07,0107,,2,1778724905000,66545.56441725932,18070.247525082385
352,09,10,0910,,3,1778724905000,61324.8739488443,9725.93185331826
353,10,01,1001,,4,1778724905000,197679.0656842101,25969.226879063564
354,06,03,0603,,2,1778724905000,16735.894186105306,5027.873619236472
355,13,10,1310,,2,1778724905000,91940.13461392799,20844.943928690627
356,13,08,1308,,3,1778724905000,40178.353955957406,8807.32773284649
357,70,97,7097,,5,1778724905000,150.71677256931457,506.40944133224133
358,14,10,1410,,6,1778724905000,73864.76968494007,19793.6104601438
359,60,97,6097,,4,1778724905000,12281.76416035397,4723.669391826732
360,14,23,1423,,6,1778724905000,122935.77442855464,17911.703543180633
361,14,07,1407,,6,1778724905000,44545.43220468568,9072.883442657752
362,14,12,1412,,6,1778724905000,61864.30505214116,17996.846912803256
363,03,15,0315,,1,1778724905000,10297.58867651851,7264.07400991693
364,09,02,0902,,3,1778724905000,62839.65905559309,17294.420869472062
365,13,09,1309,,3,1778724905000,74763.12638605844,11911.409324019132
366,07,07,0707,,4,1778724905000,46265.3188820518,8409.414281695916
367,13,17,1317,,2,1778724905000,19447.586977197887,6050.250947992213
368,50,06,5006,,2,1778724905000,98995.33045337046,34335.75198141553
369,60,00,6000,,3,1778724905000,121020.93725467598,31089.721158480264
370,08,09,0809,,3,1778724905000,66755.20398819204,11627.182744910642
371,05,01,0501,,2,1778724905000,92080.94464549131,12344.01627789286
372,07,03,0703,,4,1778724905000,72366.65531116952,10220.076347923987
373,04,08,0408,,3,1778724905000,73345.48729785961,11815.572723374855
374,05,09,0509,,3,1778724905000,122399.09016267423,20673.283514480154
375,14,03,1403,,5,1778724905000,174893.83838125964,16675.34825490836
376,09,11,0911,,3,1778724905000,83638.3763252026,13323.732528485445
377,16,18,1618,,5,1778724905000,23130.460673578636,4377.88707599603
378,10,14,1014,,3,1778724905000,65018.33042639207,13301.358614397595
379,07,17,0717,,3,1778724905000,74605.35208033997,16013.631929593108
380,03,08,0308,,2,1778724905000,141038.28981740552,19823.32790673384
381,80,06,8006,,2,1778724905000,70893.60330922867,24053.434230739207
382,16,09,1609,,4,1778724905000,25246.479860875475,7417.332920207037
383,07,04,0704,,2,1778724905000,13015.579125357219,2649.8629612089167
384,05,14,0514,,3,1778724905000,101267.63809985205,21118.032054991174
385,12,12,1212,,5,1778724905000,92354.1418407184,13579.284226553822
386,02,11,0211,,2,1778724905000,56862.96066491892,11515.549527357398
387,03,03,0303,,3,1778724905000,129052.46748070889,20183.67867290361
388,01,01,0101,0101075,1,1778724905000,1454.9390451560416,232.1215764039334
389,01,01,0101,0101075,1,1778724905000,524.2928806129727,168.63165925498743
390,01,01,0101,0101075,1,1778724905000,100.04926826243947,51.43208017409949
391,01,01,0101,0101075,1,1778724905000,286.6848169350034,90.61433949769915
392,01,01,0101,0101075,2,1778724905000,1706.107587461463,295.59095194047256
393,01,01,0101,0101075,2,1778724905000,3767.2093103404336,546.7226429532915
394,01,01,0101,0101076,2,1778724905000,1234.9801380110002,171.18780728653618
395,01,01,0101,0101077,2,1778724905000,2625.8539579622425,322.1240871967398
396,01,01,0101,0101077,2,1778724905000,974.4817427552858,159.15262588094419
397,01,01,0101,0101078,2,1778724905000,2516.333234060102,265.6581167492558
398,01,01,0101,0101079,2,1778724905000,2930.4612264458888,235.550142593072
399,01,01,0101,0101080,2,1778724905000,2274.028065583524,256.9540552722062
400,01,01,0101,0101081,2,1778724905000,2630.7580448965105,263.491411507493
401,01,01,0101,0101082,2,1778724905000,1334.1623824535873,162.87455336074743
402,01,01,0101,0101083,2,1778724905000,1185.4889979855084,147.3465288624235
403,01,01,0101,0101084,2,1778724905000,702.9251681042134,109.82249617140322
404,01,01,0101,0101085,2,1778724905000,2855.4443151271316,239.7111803499247
405,01,01,0101,0101086,2,1778724905000,2060.7099963256705,213.01986903432896
406,01,01,0101,0101087,1,1778724905000,32.62381044312311,24.596398367903554
407,01,01,0101,0101087,1,1778724905000,65.92046100524215,35.47756151024202
408,01,01,0101,0101087,1,1778724905000,896.6653867389788,118.68997572593365
409,01,01,0101,0101087,2,1778724905000,51.74305616605078,32.06003662256057
410,01,01,0101,0101087,2,1778724905000,55.28045270778533,31.091293423630322
411,01,01,0101,0101087,2,1778724905000,32.30570689751265,22.82244697111485
412,01,01,0101,0101087,2,1778724905000,31.441847674726446,23.337277473761688
413,01,01,0101,0101087,2,1778724905000,107.76199929996186,50.924698031594566
414,01,01,0101,0101087,2,1778724905000,47.17760448793092,33.27937580283339
415,01,01,0101,0101087,2,1778724905000,52.059851316874656,34.14818218813503
416,01,01,0101,0101087,2,1778724905000,166.25305696382932,58.26336643973712
417,01,01,0101,0101087,2,1778724905000,49.784779239823024,34.51611371840241
418,01,01,0101,0101087,2,1778724905000,24.996379918691215,19.998995316512357
419,01,01,0101,0101087,2,1778724905000,42.7330884359991,26.749337223820547
420,01,01,0101,0101087,2,1778724905000,42.657651347746885,26.697960814345087
421,01,01,0101,0101087,2,1778724905000,59.34937496925505,32.99756416071237
422,01,01,0101,0101087,2,1778724905000,53.550402161928304,34.178479763646315
423,01,01,0101,0101087,2,1778724905000,1436.677070143581,265.1407461772777
424,01,01,0101,0101088,2,1778724905000,2367.124322182185,316.7832867061012
425,01,01,0101,0101089,1,1778724905000,372.6127447194169,87.28605096896372
426,01,01,0101,0101089,1,1778724905000,84.19307181111311,45.38554735181483
427,01,01,0101,0101089,1,1778724905000,125.12931803842275,47.40706743014381
428,01,01,0101,0101089,1,1778724905000,35.132020952859776,24.593652544187368
429,01,01,0101,0101089,1,1778724905000,37.68521799854783,26.396534425025642
430,01,01,0101,0101089,2,1778724905000,541.6816990517608,100.68515856285833
431,01,01,0101,0101089,2,1778724905000,18.044013681097233,18.005953220699745
432,01,01,0101,0101089,2,1778724905000,295.44527853352315,74.57084170054645
433,01,01,0101,0101089,2,1778724905000,222.09995502491333,63.850749836031326
434,01,01,0101,0101089,2,1778724905000,192.7946914138329,83.56617306534525
435,01,01,0101,0101089,2,1778724905000,2498.1316076504622,426.831413953597
436,01,01,0101,0101090,1,1778724905000,188.3357707797674,63.62605228239686
437,01,01,0101,0101090,1,1778724905000,33.98883028719109,25.069647468764984
438,01,01,0101,0101090,1,1778724905000,81.937098107355,36.1378428839373
439,01,01,0101,0101090,1,1778724905000,1265.5407656451457,300.17353710223495
440,01,01,0101,0101090,2,1778724905000,29.911976736543732,23.146733800948343
441,01,01,0101,0101090,2,1778724905000,482.91518725185534,123.47489893606395
442,01,01,0101,0101090,2,1778724905000,139.50743705329447,47.62686755970026
443,01,01,0101,0101090,2,1778724905000,43.949216618379474,27.81510168234965
444,01,01,0101,0101090,2,1778724905000,1301.1991533514276,310.98145368948474
445,01,01,0101,0101091,1,1778724905000,4414.961013393448,590.829494626572
446,01,01,0101,0101092,1,1778724905000,179.5243449916755,70.45837266801263
447,01,01,0101,0101092,1,1778724905000,78.83552386998453,36.5601494237473
448,01,01,0101,0101092,1,1778724905000,60.24283602887319,33.61909485360705
449,01,01,0101,0101089,1,1778724905000,1918.5754822128752,331.72486913456333
450,01,01,0101,0101089,1,1778724905000,31.63597610427558,22.620597006886708
451,01,01,0101,0101092,2,1778724905000,2836.8143580466945,389.06089451346145
452,01,01,0101,0101092,2,1778724905000,14.187231324577205,15.19857420437316
453,01,01,0101,0101092,2,1778724905000,29.766759899612087,21.578638938239536
454,01,01,0101,0101092,2,1778724905000,1535.9276973728165,191.35889998322466
455,01,01,0101,0101093,1,1778724905000,165.09835614899544,52.11587305329466
456,01,01,0101,0101093,1,1778724905000,53.90602740468488,29.77356515012008
457,01,01,0101,0101093,1,1778724905000,689.5477510736656,126.96979943160704
458,01,01,0101,0101093,2,1778724905000,5060.8855632015875,578.337131211103
459,01,01,0101,0101093,2,1778724905000,281.95505260152635,71.26273669057717
460,01,01,0101,0101094,1,1778724905000,49.51466544819542,28.952834579878427
461,01,01,0101,0101094,1,1778724905000,381.62441403692304,132.58955298589072
462,01,01,0101,0101094,1,1778724905000,185.6863175024076,75.19948542358941
463,01,01,0101,0101094,1,1778724905000,222.66012608193066,79.03001512201674
464,01,01,0101,0101094,1,1778724905000,15.542136849722718,15.798486166147676
465,01,01,0101,0101094,1,1778724905000,56.72441681162209,30.146762767810987
466,01,01,0101,0101094,1,1778724905000,30.681726812161692,23.574076073086395
467,01,01,0101,0101094,1,1778724905000,60.54445223335817,43.3087224122955
468,01,01,0101,0101094,1,1778724905000,264.3693825881863,80.41546962558671
469,01,01,0101,0101094,1,1778724905000,26.458815423041223,22.130080336023077
470,01,01,0101,0101094,1,1778724905000,15.086030584487983,18.12205300892562
